DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
4629.4,0.21,2.338,34.593,3.185,4.844,8.672,78.92543737752882
4629.5,0.221,2.336,36.237,3.202,4.8,8.648,81.85415934150896
4629.6,0.226,2.33,36.283,3.337,4.757,8.625,81.79678679606332
4629.7,0.228,2.324,36.504,3.59,4.735,8.625,81.76494426965522
4629.8,0.224,2.321,36.642,3.76,4.731,8.672,79.75221643815509
4629.9,0.224,2.319,35.678,3.585,4.736,8.625,80.9531932970178
4630.0,0.223,2.316,34.955,3.392,4.741,8.625,81.83740755010881
4630.1,0.223,2.314,34.691,3.213,4.731,8.641,82.52011425763537
4630.2,0.22,2.311,34.985,3.048,4.69,8.672,82.66214894679308
4630.3,0.223,2.309,34.796,3.312,4.622,8.625,81.79729243205499
4630.4,0.223,2.305,35.068,3.856,4.543,8.625,82.12113734793645
4630.5,0.223,2.299,35.139,3.819,4.482,8.625,82.35786884246386
4630.6,0.221,2.294,35.44,3.879,4.452,8.625,82.65029946954604
4630.7,0.215,2.29,36.148,3.893,4.444,8.672,81.32072411079926
4630.8,0.214,2.29,34.424,3.949,4.45,8.625,81.73983749382757
4630.9,0.21,2.292,32.688,4.008,4.469,8.625,79.95471225453889
4631.0,0.208,2.294,33.24,4.067,4.5,8.625,80.49830383495872
4631.1,0.207,2.295,35.438,4.093,4.525,8.625,80.27520176061756
4631.2,0.207,2.293,35.138,4.138,4.528,8.656,80.83820691192349
4631.3,0.204,2.291,34.666,4.181,4.507,8.656,82.43564000224211
4631.4,0.206,2.288,33.388,4.224,4.474,8.625,81.62628803196996
4631.5,0.206,2.285,32.979,4.264,4.429,8.625,81.96795913402372
4631.6,0.206,2.283,33.469,4.261,4.382,8.625,81.84759241586715
4631.7,0.207,2.281,35.64,4.287,4.339,8.625,81.19027501409413
4631.8,0.209,2.282,35.118,4.347,4.307,8.625,80.32063173115984
4631.9,0.211,2.283,34.589,4.409,4.297,8.625,80.5627280667539
4632.0,0.211,2.282,33.315,4.484,4.34,8.625,81.99799925918775
4632.1,0.213,2.282,34.118,4.536,4.519,8.672,82.04277707345669
4632.2,0.214,2.282,34.917,4.696,4.699,8.625,85.20855026788023
4632.3,0.215,2.291,33.73,4.792,4.917,8.625,87.81102834024003
4632.4,0.214,2.309,33.46,4.906,5.001,8.625,82.29024640153666
4632.5,0.21,2.327,34.248,4.907,4.897,8.625,80.36754953818405
4632.6,0.206,2.334,34.305,4.823,4.683,8.625,81.13073020755799
4632.7,0.203,2.325,34.127,4.93,4.49,8.625,80.08673730294703
4632.8,0.203,2.308,33.409,5.05,4.39,8.625,81.81566116257638
4632.9,0.205,2.292,31.89,5.069,4.347,8.625,81.83343837544555
4633.0,0.207,2.28,31.044,5.019,4.306,8.625,80.71393241142219
4633.1,0.209,2.27,30.512,5.087,4.254,8.625,80.13722836315408
4633.2,0.21,2.26,31.323,5.198,4.217,8.625,79.50961943645892
4633.3,0.21,2.252,32.564,5.243,4.217,8.648,82.65089753915174
4633.4,0.209,2.25,33.096,5.254,4.253,8.625,83.26151573914915
4633.5,0.207,2.254,32.26,5.291,4.3,8.625,83.34132010406937
4633.6,0.204,2.26,31.362,5.306,4.335,8.625,82.05338359496292
4633.7,0.203,2.266,32.054,5.315,4.363,8.625,83.60395750198876
4633.8,0.204,2.272,32.648,5.317,4.409,8.625,83.3523001828511
4633.9,0.206,2.277,31.49,5.306,4.476,8.625,82.7781810033374
4634.0,0.209,2.283,32.138,5.162,4.534,8.625,82.24245657556055
4634.1,0.211,2.289,32.884,4.867,4.529,8.625,81.05568632433572
4634.2,0.208,2.294,32.471,5.142,4.443,8.672,79.87375132799053
4634.3,0.21,2.292,33.117,5.549,4.329,8.625,79.32323546906669
4634.4,0.211,2.284,32.916,5.694,4.27,8.625,80.50438496836118
4634.5,0.214,2.274,32.648,5.79,4.311,8.625,80.27076403360665
4634.6,0.218,2.271,31.919,5.887,4.43,8.625,86.16132159267106
4634.7,0.221,2.277,30.371,5.813,4.547,8.625,85.27682715089742
4634.8,0.219,2.289,29.615,5.449,4.586,8.625,85.80524556415868
4634.9,0.212,2.299,30.712,5.619,4.531,8.625,80.85500244195286
4635.0,0.202,2.299,31.315,5.814,4.434,8.625,75.52915730778896
4635.1,0.196,2.289,28.858,5.837,4.357,8.625,74.75789717374346
4635.2,0.194,2.277,27.038,5.74,4.311,8.625,76.82536662861817
4635.3,0.193,2.268,27.254,5.723,4.274,8.625,78.33590889154486
4635.4,0.192,2.264,27.569,5.76,4.232,8.625,79.13228809774375
4635.5,0.191,2.261,26.42,5.88,4.192,8.625,78.2018128981221
4635.6,0.191,2.26,27.672,5.94,4.159,8.625,78.38179984276535
4635.7,0.191,2.26,29.322,5.891,4.137,8.625,74.74393524305903
4635.8,0.193,2.26,29.057,5.783,4.131,8.625,76.13824338382767
4635.9,0.191,2.262,29.644,5.755,4.167,8.672,76.22064225782367
4636.0,0.195,2.269,29.457,5.704,4.271,8.625,76.3836819793648
4636.1,0.196,2.28,28.722,5.759,4.416,8.625,77.05911958564533
4636.2,0.197,2.293,29.882,5.843,4.524,8.625,73.83943569002334
4636.3,0.197,2.304,31.4,6.095,4.535,8.625,73.61111819243705
4636.4,0.196,2.309,30.674,6.391,4.462,8.625,74.8070542607615
4636.5,0.194,2.308,31.072,6.132,4.372,8.625,73.58367132154876
4636.6,0.192,2.305,31.706,6.113,4.32,8.625,73.01417514401905
4636.7,0.189,2.305,31.754,5.907,4.309,8.625,73.3751292773287
4636.8,0.187,2.307,31.898,5.725,4.302,8.625,75.57751485997817
4636.9,0.185,2.307,34.269,5.481,4.276,8.625,78.20589486609548
4637.0,0.185,2.303,32.687,5.242,4.242,8.625,77.90912784302924
4637.1,0.188,2.295,32.28,5.404,4.209,8.625,75.78717249509022
4637.2,0.192,2.288,33.257,5.452,4.174,8.625,76.41323407920518
4637.3,0.195,2.284,31.792,5.046,4.139,8.625,76.15228621212987
4637.4,0.207,2.283,32.01,4.754,4.117,8.625,77.01439476657352
4637.5,0.199,2.284,34.653,4.488,4.128,8.639,77.43574360423266
4637.6,0.203,2.287,35.041,4.083,4.164,8.642,77.88814425288368
4637.7,0.206,2.292,34.595,3.487,4.207,8.641,76.80381041812191
4637.8,0.212,2.296,34.245,2.998,4.244,8.625,77.55735140984747
4637.9,0.213,2.3,33.928,2.568,4.291,8.634,77.7061740081358
4638.0,0.211,2.303,35.313,2.15,4.351,8.672,79.3502676464939
4638.1,0.212,2.309,38.173,1.646,4.417,8.672,80.20118979949127
4638.2,0.212,2.318,41.429,1.529,4.474,8.665,78.45117849016673
4638.3,0.213,2.33,42.403,1.743,4.525,8.661,80.78946308829366
4638.4,0.214,2.345,46.072,1.942,4.591,8.672,81.14128193485492
4638.5,0.213,2.36,48.966,2.402,4.689,8.685,81.7963544242055
4638.6,0.21,2.376,51.408,2.705,4.84,8.759,78.54808447354347
4638.7,0.212,2.404,50.422,2.46,5.092,8.745,83.68933130097645
4638.8,0.212,2.441,51.684,2.038,5.352,8.687,81.87135480248271
4638.9,0.205,2.466,49.254,2.071,5.453,8.625,80.20643225118086
4639.0,0.189,2.476,45.305,2.117,5.419,8.641,81.9688430080156
4639.1,0.183,2.476,43.013,3.84,5.316,8.641,81.31472440210712
4639.2,0.172,2.469,42.108,6.694,5.17,8.633,78.49163609094887
4639.3,0.168,2.454,41.628,6.187,4.985,8.625,78.97894870589245
4639.4,0.161,2.436,40.312,6.121,4.792,8.625,75.7074387691823
4639.5,0.156,2.424,37.339,5.971,4.679,8.625,72.6495975228473
4639.6,0.153,2.433,36.411,5.83,4.71,8.625,73.82919764853175
4639.7,0.152,2.455,34.699,5.903,4.829,8.625,75.84744108129503
4639.8,0.152,2.475,34.423,5.882,4.929,8.625,75.20514517291078
4639.9,0.148,2.488,34.599,6.344,4.996,8.663,75.04377204891658
4640.0,0.147,2.495,34.587,6.645,5.048,8.672,73.65802563369097
4640.1,0.147,2.501,33.209,6.488,5.107,8.672,73.72215601136665
4640.2,0.148,2.505,31.805,6.446,5.16,8.672,74.31977675608864
4640.3,0.148,2.506,33.229,6.322,5.173,8.669,74.0370883392931
4640.4,0.146,2.506,33.098,6.027,5.173,8.665,74.07465903925028
4640.5,0.143,2.507,31.868,5.961,5.177,8.672,74.1836685278837
4640.6,0.141,2.509,31.255,5.955,5.171,8.68,74.33304201874203
4640.7,0.14,2.511,30.726,5.499,5.135,8.68,74.01386593170945
4640.8,0.142,2.512,29.175,5.415,5.067,8.672,73.38654229722158
4640.9,0.146,2.51,29.205,5.361,4.99,8.672,72.85940927016661
4641.0,0.153,2.506,27.844,5.136,4.937,8.672,72.40886899637613
4641.1,0.159,2.502,29.127,4.98,4.936,8.693,73.5664562254094
4641.2,0.168,2.501,31.28,5.053,4.992,8.703,75.97936373301981
4641.3,0.177,2.504,32.5,5.309,5.088,8.68,75.20370671805988
4641.4,0.184,2.506,35.695,5.655,5.172,8.672,77.26715038710256
4641.5,0.197,2.49,38.364,3.975,5.138,8.625,77.95392128044213
4641.6,0.208,2.452,39.993,2.878,4.975,8.625,83.20605027153285
4641.7,0.219,2.41,43.598,2.678,4.777,8.625,81.07445915110978
4641.8,0.227,2.37,45.802,2.102,4.597,8.625,83.28927114441196
4641.9,0.231,2.331,46.828,1.811,4.442,8.625,83.29969017801965
4642.0,0.234,2.293,49.321,2.335,4.328,8.625,85.44951629691828
4642.1,0.236,2.263,52.004,2.959,4.274,8.625,83.64891762384212
4642.2,0.238,2.246,50.763,2.765,4.26,8.625,87.15942433224156
4642.3,0.238,2.241,49.949,2.498,4.261,8.625,87.51011409548563
4642.4,0.237,2.241,50.144,2.518,4.274,8.625,87.71516372463184
4642.5,0.237,2.245,50.718,2.518,4.299,8.625,87.81661812416407
4642.6,0.238,2.249,50.208,2.515,4.33,8.625,87.75824939141779
4642.7,0.239,2.253,49.888,2.47,4.356,8.648,91.68069543955106
4642.8,0.238,2.256,49.881,2.464,4.374,8.641,87.95343452486853
4642.9,0.236,2.26,48.471,2.434,4.392,8.641,88.04274592849896
4643.0,0.234,2.263,48.218,2.387,4.409,8.648,86.61912073248898
4643.1,0.234,2.265,50.735,2.349,4.412,8.648,85.79464943263883
4643.2,0.235,2.265,49.953,2.319,4.394,8.625,86.1404200968595
4643.3,0.233,2.267,49.58,2.276,4.378,8.672,84.73146102344737
4643.4,0.237,2.272,51.949,2.249,4.405,8.641,84.72620705713916
4643.5,0.238,2.283,52.737,2.203,4.473,8.625,85.06196260543706
4643.6,0.237,2.298,50.259,2.158,4.535,8.625,86.34654525221099
4643.7,0.234,2.312,49.449,2.058,4.535,8.625,85.52519071002179
4643.8,0.231,2.315,46.49,1.897,4.469,8.656,83.49351388025464
4643.9,0.229,2.309,45.192,1.809,4.379,8.625,83.3393950598849
4644.0,0.228,2.298,46.665,1.717,4.301,8.625,84.06828534596445
4644.1,0.227,2.289,46.502,1.646,4.249,8.625,82.47847531045893
4644.2,0.224,2.287,47.049,1.585,4.22,8.625,81.51080408021883
4644.3,0.218,2.29,45.604,1.527,4.207,8.625,79.52227541705155
4644.4,0.212,2.297,44.714,1.507,4.208,8.625,78.02171777457212
4644.5,0.205,2.305,43.021,1.509,4.212,8.625,75.64202367347436
4644.6,0.2,2.312,41.565,1.497,4.219,8.625,73.85356227355648
4644.7,0.195,2.317,41.211,1.511,4.224,8.625,73.13912453206439
4644.8,0.192,2.318,40.668,1.57,4.229,8.625,73.17634460684702
4644.9,0.184,2.319,40.189,1.629,4.231,8.648,73.92959910392348
4645.0,0.182,2.322,39.209,1.65,4.224,8.625,76.28296390598166
4645.1,0.176,2.326,39.947,1.713,4.207,8.625,76.07320736358452
4645.2,0.17,2.33,37.953,1.758,4.182,8.625,75.70423313276162
4645.3,0.165,2.33,36.939,1.819,4.147,8.625,75.84921057851037
4645.4,0.161,2.328,35.313,1.866,4.108,8.625,75.59878511946961
4645.5,0.157,2.326,33.976,1.908,4.067,8.625,76.0610182452197
4645.6,0.153,2.328,33.991,2.038,4.025,8.625,75.78078331741621
4645.7,0.15,2.333,33.139,2.147,3.984,8.625,75.45877108446433
4645.8,0.149,2.339,32.181,2.321,3.952,8.625,75.51975577834281
4645.9,0.152,2.343,31.539,2.558,3.946,8.625,75.01950406714262
4646.0,0.158,2.343,32.634,2.808,3.973,8.625,75.64733883372578
4646.1,0.167,2.338,32.271,2.894,4.024,8.625,75.0293394394694
4646.2,0.173,2.331,29.628,3.073,4.087,8.656,74.16962595646689
4646.3,0.182,2.323,30.122,3.253,4.151,8.625,72.730833259394
4646.4,0.185,2.318,29.263,3.232,4.206,8.625,72.91651840994571
4646.5,0.181,2.318,30.591,3.258,4.226,8.649,74.15773937877677
4646.6,0.177,2.322,32.519,3.402,4.19,8.672,74.64357811086921
4646.7,0.175,2.325,34.75,3.609,4.114,8.637,76.65312680421756
4646.8,0.169,2.324,36.704,3.706,4.029,8.625,74.59943628100186
4646.9,0.162,2.321,35.801,3.853,3.964,8.625,74.4497976164442
4647.0,0.152,2.319,36.064,3.975,3.926,8.648,73.98706158086954
4647.1,0.15,2.319,31.786,4.154,3.905,8.625,72.96729294944053
4647.2,0.145,2.32,28.675,4.218,3.894,8.672,72.85008481142255
4647.3,0.148,2.318,27.176,4.279,3.885,8.641,72.55059719989006
4647.4,0.145,2.312,25.448,4.288,3.866,8.672,72.61760770210371
4647.5,0.148,2.302,22.669,4.196,3.83,8.648,73.30639471198697
4647.6,0.149,2.29,19.346,4.075,3.795,8.625,73.45640462165164
4647.7,0.152,2.278,18.087,3.913,3.786,8.625,73.94116773334406
4647.8,0.155,2.269,16.072,3.88,3.802,8.625,73.70586570744985
4647.9,0.157,2.264,14.683,3.833,3.824,8.625,74.08510713784662
4648.0,0.159,2.262,13.018,3.865,3.832,8.625,73.98516535451729
4648.1,0.158,2.261,12.467,3.939,3.821,8.649,74.00044521012322
4648.2,0.16,2.259,12.184,4.05,3.799,8.672,74.31336007648011
4648.3,0.164,2.257,11.456,4.128,3.78,8.637,74.77743204157682
4648.4,0.164,2.255,11.982,4.075,3.763,8.625,74.61805822773678
4648.5,0.163,2.255,11.456,3.975,3.746,8.625,74.15861358455648
4648.6,0.159,2.255,11.048,3.847,3.727,8.648,73.82834953379634
4648.7,0.161,2.255,10.765,3.724,3.717,8.625,73.78486899215758
4648.8,0.161,2.254,10.314,3.668,3.723,8.625,73.78486899215758
4648.9,0.162,2.252,10.486,3.584,3.746,8.637,73.96280700308976
4649.0,0.162,2.251,10.698,3.391,3.784,8.641,73.94346562020408
4649.1,0.163,2.252,11.646,3.2,3.825,8.648,73.95596234716423
4649.2,0.165,2.254,12.115,3.042,3.85,8.625,74.71612917505995
4649.3,0.167,2.258,12.131,2.822,3.848,8.625,75.14530950376736
4649.4,0.168,2.262,11.158,2.751,3.829,8.625,76.00094904109157
4649.5,0.166,2.265,10.812,2.681,3.814,8.625,74.9642916315717
4649.6,0.166,2.264,11.2,2.509,3.816,8.625,75.26057001800208
4649.7,0.166,2.261,11.669,2.446,3.821,8.625,75.25254992646745
4649.8,0.165,2.256,11.498,2.263,3.804,8.649,74.76433512083089
4649.9,0.167,2.253,11.607,2.189,3.766,8.672,74.76253870229213
4650.0,0.169,2.25,11.74,2.082,3.737,8.641,75.26075532441978
4650.1,0.168,2.25,12.089,2.007,3.74,8.625,75.18963449266472
4650.2,0.166,2.249,12.197,1.948,3.772,8.625,74.62610876442403
4650.3,0.166,2.247,11.667,1.916,3.815,8.625,74.7472739456898
4650.4,0.166,2.245,12.113,1.907,3.853,8.625,74.71302766252552
4650.5,0.168,2.244,11.877,1.908,3.879,8.625,75.27171463267827
4650.6,0.168,2.244,11.894,1.896,3.89,8.625,75.28030004595952
4650.7,0.168,2.245,11.251,1.9,3.884,8.625,75.32437731814196
4650.8,0.168,2.247,11.245,1.939,3.872,8.625,75.33432285674621
4650.9,0.166,2.247,11.037,1.955,3.866,8.656,74.80896084979977
4651.0,0.17,2.246,11.046,1.975,3.877,8.625,75.10824018344725
4651.1,0.17,2.245,11.077,1.953,3.901,8.625,75.10460464722881
4651.2,0.169,2.245,10.756,1.968,3.927,8.625,75.2762024978774
4651.3,0.169,2.248,10.568,1.99,3.937,8.625,75.2394135319416
4651.4,0.17,2.25,10.663,2.031,3.927,8.625,74.93543171948845
4651.5,0.171,2.252,10.501,2.063,3.913,8.625,74.96312756054067
4651.6,0.172,2.256,9.845,2.097,3.908,8.625,75.14148950913243
4651.7,0.168,2.26,10.425,2.122,3.91,8.648,75.62607857430731
4651.8,0.169,2.264,10.315,2.151,3.912,8.648,75.77665701404489
4651.9,0.166,2.268,10.443,2.207,3.913,8.625,74.85544674970748
4652.0,0.16,2.272,10.812,2.262,3.927,8.649,74.29879632037637
4652.1,0.158,2.274,11.381,2.297,3.956,8.672,74.17651608974919
4652.2,0.16,2.276,10.7,2.351,3.988,8.641,74.5464281140772
4652.3,0.157,2.276,10.992,2.417,4.008,8.672,74.14130996831871
4652.4,0.156,2.276,11.027,2.489,4.008,8.672,74.08653826933569
4652.5,0.155,2.277,11.316,2.556,3.999,8.672,74.04561010531161
4652.6,0.154,2.279,11.668,2.59,3.995,8.66,73.91930573520368
4652.7,0.155,2.282,11.345,2.574,4.016,8.625,73.58756167527905
4652.8,0.151,2.283,11.115,2.574,4.074,8.672,73.05083463068924
4652.9,0.151,2.28,11.415,2.552,4.159,8.672,73.66213210472652
4653.0,0.154,2.273,11.484,2.604,4.241,8.672,74.11524901946011
4653.1,0.161,2.265,11.784,2.659,4.278,8.672,74.27131656355046
4653.2,0.168,2.26,13.253,2.659,4.245,8.672,76.11183035255762
4653.3,0.171,2.26,18.627,2.584,4.158,8.672,76.0851710526769
4653.4,0.169,2.267,15.482,2.478,4.066,8.625,76.1462888827355
4653.5,0.16,2.275,11.859,2.477,4.005,8.625,74.48371657034588
4653.6,0.151,2.282,10.867,2.363,3.972,8.625,72.99327436122006
4653.7,0.148,2.287,10.193,2.288,3.949,8.625,72.73541249208347
4653.8,0.148,2.289,9.601,2.278,3.94,8.625,72.81349149255277
4653.9,0.149,2.29,9.649,2.294,3.949,8.625,72.59478333673974
4654.0,0.149,2.29,9.423,2.301,3.962,8.625,72.59393144328878
4654.1,0.144,2.291,10.283,2.301,3.959,8.672,71.7629446781101
4654.2,0.143,2.292,10.259,2.315,3.939,8.672,71.7326953912413
4654.3,0.144,2.294,9.78,2.293,3.924,8.672,71.68590915351761
4654.4,0.145,2.296,10.756,2.298,3.926,8.672,70.66363846299504
4654.5,0.146,2.296,10.434,2.298,3.936,8.672,71.91692934122794
4654.6,0.146,2.295,10.422,2.276,3.946,8.672,72.01777498313845
4654.7,0.145,2.294,10.201,2.262,3.955,8.672,71.5796354654482
4654.8,0.144,2.294,8.597,2.233,3.965,8.672,71.70958523964055
4654.9,0.143,2.295,8.56,2.222,3.969,8.672,70.812641432667
4655.0,0.143,2.297,9.265,2.183,3.96,8.672,70.80183626442171
4655.1,0.144,2.299,9.454,2.165,3.942,8.672,70.6849825820955
4655.2,0.144,2.301,8.803,2.168,3.923,8.672,70.77540996269428
4655.3,0.143,2.302,8.196,2.116,3.91,8.672,70.76999882678082
4655.4,0.14,2.304,9.142,2.143,3.901,8.672,70.6643242208973
4655.5,0.137,2.306,8.937,2.199,3.891,8.672,70.79111455144086
4655.6,0.135,2.308,9.004,2.197,3.873,8.672,69.73321673650862
4655.7,0.135,2.308,9.338,2.202,3.853,8.672,69.73280958505735
4655.8,0.137,2.307,9.298,2.176,3.839,8.672,70.24548551879893
4655.9,0.139,2.306,9.229,2.144,3.845,8.672,70.68151442697963
4656.0,0.143,2.306,9.774,2.173,3.868,8.625,70.61413526705242
4656.1,0.139,2.308,9.458,2.205,3.895,8.672,70.16115317757085
4656.2,0.138,2.309,9.443,2.206,3.907,8.672,70.24179621185601
4656.3,0.138,2.308,9.215,2.222,3.895,8.672,70.1372789676557
4656.4,0.138,2.305,9.417,2.226,3.868,8.672,70.63909136038367
4656.5,0.143,2.303,9.576,2.207,3.844,8.625,70.63755634615585
4656.6,0.141,2.303,9.376,2.225,3.837,8.649,70.57913363195388
4656.7,0.142,2.303,9.709,2.208,3.864,8.672,70.68122807492688
4656.8,0.142,2.303,9.722,2.237,3.913,8.672,70.57263272919263
4656.9,0.143,2.304,9.696,2.304,3.961,8.649,70.50810042331366
4657.0,0.138,2.304,9.97,2.348,3.978,8.672,70.61266434723487
4657.1,0.136,2.305,10.539,2.353,3.963,8.672,69.83638770130419
4657.2,0.139,2.307,10.565,2.369,3.944,8.625,69.91510334910129
4657.3,0.139,2.311,10.106,2.358,3.946,8.625,69.86680857087089
4657.4,0.139,2.315,10.004,2.348,3.965,8.637,69.93573707324732
4657.5,0.136,2.318,11.115,2.349,3.98,8.672,68.51087962545022
4657.6,0.135,2.319,10.416,2.334,3.975,8.672,68.83414831689672
4657.7,0.135,2.319,9.782,2.341,3.959,8.672,68.77929195898503
4657.8,0.134,2.318,10.485,2.367,3.949,8.672,68.85524227646256
4657.9,0.133,2.315,11.269,2.421,3.948,8.672,68.98651155772235
4658.0,0.132,2.312,11.264,2.476,3.937,8.672,69.0055189333706
4658.1,0.132,2.307,10.711,2.498,3.909,8.672,69.029671289285
4658.2,0.132,2.304,10.948,2.469,3.865,8.672,69.52298464173911
4658.3,0.133,2.301,11.313,2.38,3.819,8.672,69.61831811181055
4658.4,0.133,2.298,10.548,2.288,3.783,8.672,69.60121812017945
4658.5,0.134,2.295,9.61,2.149,3.765,8.672,69.65519191468293
4658.6,0.135,2.29,10.402,2.029,3.759,8.672,71.4707815990145
4658.7,0.137,2.285,10.708,1.981,3.76,8.672,72.05060938504033
4658.8,0.139,2.28,9.744,1.989,3.776,8.672,71.9419423843337
4658.9,0.142,2.276,9.44,2.12,3.809,8.672,72.32535694946449
4659.0,0.148,2.273,10.095,2.302,3.84,8.663,73.46270388957213
4659.1,0.156,2.272,10.45,2.472,3.853,8.641,73.9011560470658
4659.2,0.158,2.271,10.643,2.574,3.854,8.653,73.83737596778877
4659.3,0.156,2.269,10.913,2.693,3.852,8.664,73.8170998657395
4659.4,0.153,2.267,11.726,2.911,3.846,8.672,73.65747551210329
4659.5,0.152,2.266,11.326,3.169,3.834,8.672,73.25379347232479
4659.6,0.155,2.269,10.801,3.747,3.827,8.656,73.50276789170964
4659.7,0.155,2.272,11.115,4.217,3.839,8.635,73.46919685843774
4659.8,0.152,2.274,11.15,4.809,3.863,8.672,73.32630149145862
4659.9,0.152,2.274,10.815,5.743,3.885,8.641,73.13718455383527
4660.0,0.151,2.272,11.648,8.129,3.898,8.66,73.11931197113432
4660.1,0.153,2.27,12.454,14.183,3.9,8.625,73.27567547722221
4660.2,0.154,2.268,13.931,22.565,3.898,8.637,72.61450000029673
4660.3,0.156,2.269,13.484,36.704,3.939,8.641,72.99630621088426
4660.4,0.155,2.279,13.019,49.411,4.082,8.672,73.93104161913547
4660.5,0.156,2.309,12.76,53.556,4.353,8.672,73.3178439895568
4660.6,0.156,2.364,12.359,52.086,4.721,8.672,71.60151028344349
4660.7,0.156,2.437,11.622,51.711,5.075,8.672,68.67969908975277
4660.8,0.157,2.507,11.248,50.789,5.303,8.672,66.40075773962903
4660.9,0.157,2.562,11.826,48.583,5.408,8.672,66.07631135503578
4661.0,0.151,2.612,12.206,44.992,5.476,8.672,65.39425909470049
4661.1,0.129,2.646,12.293,45.143,5.524,8.672,64.14507777378935
4661.2,0.091,2.661,12.595,46.39,5.543,8.672,61.361965290790955
4661.3,0.063,2.665,11.649,43.531,5.527,8.672,61.41045229955465
4661.4,0.054,2.659,12.503,37.484,5.465,8.672,61.882551786409906
4661.5,0.051,2.641,10.665,34.466,5.336,8.703,61.78582354263955
4661.6,0.054,2.61,9.387,31.166,5.142,8.727,62.25811277712713
4661.7,0.064,2.586,9.467,28.773,5.015,8.75,62.643316785900566
4661.8,0.076,2.582,9.368,24.077,5.04,8.75,63.51159089860391
4661.9,0.088,2.582,10.205,18.878,5.095,8.766,64.037230264195
4662.0,0.099,2.581,10.411,15.869,5.145,8.781,64.49507907994953
4662.1,0.107,2.578,9.313,11.129,5.167,8.781,64.85850267267946
4662.2,0.113,2.572,8.603,6.988,5.158,8.781,64.84047500923303
4662.3,0.12,2.566,8.843,5.14,5.131,8.781,65.84831270538413
4662.4,0.126,2.56,9.606,4.333,5.1,8.781,65.96047745213647
4662.5,0.129,2.553,9.783,3.226,5.068,8.773,66.0292044277513
4662.6,0.13,2.54,9.643,2.621,5.02,8.75,66.37521085299917
4662.7,0.131,2.518,9.273,2.84,4.946,8.723,66.21994496555128
4662.8,0.129,2.499,10.004,4.416,4.855,8.703,66.11976460888853
4662.9,0.124,2.487,10.343,5.547,4.758,8.703,66.57913233286602
4663.0,0.118,2.471,10.12,6.523,4.631,8.687,66.45811431904458
4663.1,0.112,2.449,10.433,7.09,4.481,8.672,67.07967815223932
4663.2,0.106,2.424,10.952,8.172,4.351,8.66,66.57452877165643
4663.3,0.09,2.4,10.705,10.112,4.27,8.74,66.1340466092112
4663.4,0.079,2.383,11.69,13.021,4.238,8.719,66.03651392006337
4663.5,0.066,2.372,13.134,18.513,4.252,8.75,66.0350190671019
4663.6,0.061,2.372,13.01,21.204,4.355,8.75,66.14049239271341
4663.7,0.059,2.382,13.395,17.143,4.561,8.75,66.22063155006863
4663.8,0.063,2.387,14.246,16.294,4.67,8.703,66.42514431625969
4663.9,0.069,2.37,14.582,14.446,4.547,8.672,66.75009360653412
4664.0,0.076,2.342,12.903,12.915,4.325,8.672,67.9025463930504
4664.1,0.085,2.311,12.207,11.062,4.125,8.672,68.62273779303827
4664.2,0.098,2.284,11.181,9.823,4.004,8.672,69.77111271776477
4664.3,0.112,2.265,10.907,8.07,3.966,8.672,71.1988231618282
4664.4,0.126,2.256,10.849,6.206,3.959,8.672,70.6212590205295
4664.5,0.136,2.252,10.252,4.568,3.927,8.672,70.84841183242227
4664.6,0.143,2.252,10.317,3.793,3.895,8.672,71.72218986646028
4664.7,0.15,2.254,10.803,3.314,3.878,8.672,73.4609871078319
4664.8,0.155,2.257,10.823,3.036,3.878,8.672,74.1748386388612
4664.9,0.158,2.261,10.474,2.614,3.883,8.672,74.34146013762395
4665.0,0.16,2.264,10.247,2.376,3.883,8.672,74.31768098105817
4665.1,0.16,2.265,11.042,2.252,3.877,8.672,74.310202031987
4665.2,0.158,2.263,11.284,2.287,3.873,8.672,74.14284939080683
4665.3,0.16,2.262,11.709,2.234,3.868,8.664,74.57248055837628
4665.4,0.155,2.261,11.691,2.093,3.863,8.672,74.244903012977
4665.5,0.155,2.262,11.295,2.017,3.855,8.672,74.23145224789053
4665.6,0.157,2.262,11.835,1.993,3.848,8.659,74.15553752981081
4665.7,0.155,2.262,11.282,1.982,3.847,8.666,74.23980691841345
4665.8,0.155,2.261,10.604,1.969,3.853,8.672,74.23203385401024
4665.9,0.156,2.259,10.802,1.971,3.861,8.672,74.01030796677317
4666.0,0.156,2.256,10.52,1.982,3.864,8.672,74.00997418479595
4666.1,0.155,2.254,10.308,2.009,3.859,8.672,73.99131803585726
4666.2,0.153,2.254,10.227,2.053,3.854,8.672,73.81490712203612
4666.3,0.151,2.256,9.563,2.084,3.853,8.672,73.57374442016021
4666.4,0.149,2.259,9.533,2.12,3.853,8.672,73.32288701607385
4666.5,0.148,2.262,10.07,2.149,3.847,8.672,73.5319541970383
4666.6,0.15,2.263,9.787,2.185,3.832,8.672,73.7228629865463
4666.7,0.153,2.263,10.777,2.199,3.811,8.672,74.04661400086391
4666.8,0.155,2.262,10.357,2.242,3.786,8.672,74.22112035074464
4666.9,0.156,2.259,9.722,2.267,3.764,8.672,73.699584963202
4667.0,0.155,2.257,9.334,2.287,3.751,8.672,73.70019918975082
